id	team	nation	pos	rating	potential	pace	shooting	passing	dribbling	defending	physical	rare
177802	900	47	CDM	65	66	63	67	59	67	51	53	0
177825	1798	14	RM	65	71	80	60	61	68	38	44	0
177984	780	4	RB	65	68	73	49	62	64	63	64	0
178006	614	18	CDM	65	64	66	49	59	55	65	66	0
178140	239	34	CB	65	65	62	32	53	40	65	72	0
178160	1823	18	CM	65	69	66	52	65	60	67	64	0
178211	650	34	GK	65	65	67	60	65	68	47	67	0
178233	1902	103	CDM	65	69	67	64	62	67	55	58	0
178287	1796	42	RM	65	69	71	58	59	69	60	64	0
178312	1746	27	GK	65	72	65	64	60	69	40	66	0
178313	112225	27	CM	65	65	73	60	67	66	60	64	0
178365	1814	129	CM	65	65	65	60	64	66	51	60	0
178479	111993	27	CM	65	70	70	60	68	68	56	62	0
178502	162	18	RM	65	66	80	61	60	69	37	54	0
178508	203	27	ST	65	65	65	61	51	62	45	71	0
179660	1801	82	RWB	65	53	92	52	56	65	40	53	1
179667	110745	20	LB	65	65	72	32	59	60	66	63	0
179685	695	95	GK	65	66	71	58	73	69	64	63	1
179794	294	18	CDM	65	70	68	46	68	63	65	53	0
179820	689	95	GK	65	68	69	59	59	70	51	63	0
179864	190	27	CB	65	70	73	29	54	46	66	71	0
179874	10020	38	CM	65	67	58	64	67	67	61	64	0
179911	111065	95	ST	65	64	91	62	50	66	43	60	1
179955	322	61	RM	65	65	80	64	60	65	47	52	0
180174	1831	21	RB	65	68	81	41	61	64	65	65	0
180635	1943	14	CB	65	72	62	38	51	47	63	70	0
180680	112139	183	CAM	65	65	67	60	55	76	51	55	1
180740	112427	195	CB	65	65	49	39	60	56	65	79	1
180750	111400	195	CDM	65	60	66	56	63	70	50	53	0
181113	111091	54	RB	65	65	80	50	67	62	63	59	0
181384	700	46	LB	65	62	73	45	58	61	66	60	0
181472	111396	32	CDM	65	66	65	66	65	62	63	62	0
182004	111277	46	LM	65	68	83	56	59	66	43	63	0
182160	299	36	ST	65	68	92	59	54	70	45	51	1
182221	111928	81	CM	65	65	69	59	56	66	58	59	0
182621	1832	82	CB	65	67	48	51	60	57	66	71	1
182677	506	21	RM	65	66	78	49	62	66	61	58	0
183122	919	24	RB	65	64	82	45	57	60	66	68	0
183204	110234	9	LB	65	71	69	44	60	60	65	75	0
183480	1807	14	CB	65	71	69	44	56	60	65	68	0
183488	110831	27	ST	65	74	60	67	44	67	45	59	0
183597	10029	21	GK	65	65	69	67	65	62	48	63	0
183598	110178	21	CB	65	65	60	34	48	44	67	72	0
183640	10030	21	CB	65	70	52	26	38	37	67	70	1
183686	111070	83	CB	65	66	63	34	50	47	66	67	0
183706	97	14	ST	65	71	73	63	55	63	44	68	0
183797	1823	18	LB	65	70	66	25	60	52	65	68	0
183847	110929	140	RM	65	69	78	58	65	72	38	50	0
183973	212	18	RB	65	74	77	38	61	47	65	74	0
184032	111588	51	CM	65	65	75	63	64	67	53	61	0
184035	110832	56	LB	65	73	81	55	62	64	66	57	0
184274	1926	14	CDM	65	69	67	61	63	58	65	63	0
184278	110150	83	LW	65	72	86	57	64	64	43	56	1
184287	894	47	RM	65	70	76	48	62	63	37	45	0
184328	1842	27	RB	65	69	66	59	62	58	63	66	0
184337	982	167	RM	65	68	77	50	61	65	61	64	0
184352	91	14	CM	65	71	68	50	65	65	65	60	0
184434	479	45	CB	65	69	59	41	50	47	65	72	0
184512	614	27	CB	65	68	53	35	42	44	68	67	0
184615	1794	42	CAM	65	65	72	62	65	69	50	48	0
184807	10020	38	RB	65	69	82	49	58	60	62	60	0
184872	1814	18	LM	65	63	71	50	67	62	51	50	0
184901	1474	167	RB	65	67	81	48	65	63	68	64	0
184952	1465	136	RM	65	70	80	66	56	77	38	59	0
185010	110745	37	CB	65	69	34	49	61	62	64	67	0
186133	1952	35	LB	65	69	67	44	61	61	65	66	0
186143	1939	35	CM	65	73	62	58	71	60	55	56	0
186449	1919	42	CM	65	72	77	57	64	66	64	57	0
186451	1910	34	CM	65	65	60	67	65	64	61	60	0
186528	111070	95	RM	65	68	71	62	62	67	57	50	0
186529	111065	95	RB	65	70	84	51	58	60	66	63	0
186533	693	117	RM	65	63	86	54	60	66	52	55	1
186568	1901	54	CM	65	71	67	55	65	70	60	63	1
186614	112124	27	ST	65	70	66	62	38	62	43	67	0
186630	111083	43	CB	65	65	48	57	52	57	62	83	1
186643	111928	95	ST	65	65	63	62	46	59	52	78	0
186666	695	95	CM	65	65	67	61	63	64	64	63	0
186721	614	18	CB	65	73	63	52	64	44	67	63	0
187183	983	167	CM	65	65	50	57	64	60	64	71	1
187215	1880	83	CDM	65	68	69	52	60	62	66	70	0
187268	1477	167	ST	65	65	83	54	67	64	41	48	0
187797	1938	14	CB	65	69	66	29	47	33	66	73	0
187916	3	46	LM	65	70	79	53	59	64	54	56	0
187925	1862	18	CAM	65	77	80	62	54	67	44	56	0
188031	111974	27	LW	65	65	82	61	53	66	40	60	0
188038	106	12	RB	65	74	76	51	61	59	61	60	0
188107	922	36	ST	65	65	78	55	42	64	43	68	0
188168	12	14	LB	65	69	74	52	60	65	66	71	0
188381	111989	18	ST	65	65	77	61	53	61	42	67	0
188430	110770	47	RB	65	75	75	47	56	64	64	67	0
188487	570	27	CM	65	70	78	61	56	71	57	50	0
188566	142	140	CB	65	66	75	29	34	33	66	70	0
188657	1801	14	GK	65	74	66	64	62	68	54	61	0
188724	111091	37	CDM	65	68	66	55	60	60	65	60	0
188753	110724	18	RB	65	69	67	40	61	61	68	64	0
188779	111588	195	CB	65	72	65	39	43	40	70	69	1
188872	162	21	LB	65	68	82	44	58	64	65	62	0
188900	83	42	LM	65	69	65	59	63	68	63	60	0
188916	160	24	CB	65	68	51	41	55	48	67	69	0
188996	1807	4	ST	65	66	53	62	50	60	45	74	1
189118	1744	37	CB	65	75	76	31	48	43	67	64	0
189141	319	46	ST	65	69	83	60	60	67	40	64	0
189155	110569	18	LB	65	70	73	26	56	57	67	68	0
189345	1832	21	CDM	65	65	31	58	56	52	72	67	1
189433	550	21	CB	65	70	63	33	49	52	67	67	1
189492	1799	14	CM	65	74	69	56	64	66	63	52	0
189498	142	14	LM	65	73	75	61	62	69	42	54	0
189591	780	4	CB	65	70	60	26	34	38	66	74	0
189661	468	45	CF	65	72	78	55	55	68	38	53	0
189682	1796	14	LB	65	71	70	35	57	50	67	75	0
189727	1802	110	CM	65	69	65	52	58	56	65	68	0
189808	346	25	ST	65	68	82	62	48	61	39	63	0
189865	86	42	LM	65	72	87	58	56	70	52	56	1
189874	110069	45	RM	65	74	76	61	59	72	42	56	0
189938	1914	34	CB	65	69	64	44	59	51	66	60	0
189939	110724	8	LM	65	67	82	58	58	67	52	61	0
189944	217	136	RB	65	72	79	31	63	50	63	66	0
189945	1862	18	RM	65	73	74	50	61	65	48	55	0
189955	417	46	GK	65	67	64	65	61	70	44	66	0
189978	418	36	CM	65	67	71	69	69	66	63	78	0
190060	322	47	CAM	65	72	83	54	60	67	63	61	0
190079	111083	37	CAM	65	69	76	65	64	73	48	62	0
190120	1910	46	GK	65	71	70	60	52	74	50	61	0
190169	100634	34	GK	65	68	65	64	58	65	49	69	0
190254	1943	14	ST	65	64	78	57	44	61	43	66	0
190430	2	14	LB	65	70	69	39	60	63	65	62	0
190451	1934	14	ST	65	65	76	65	42	66	41	67	0
190528	110234	37	CDM	65	66	64	50	63	59	64	68	0
190561	477	45	RM	65	69	77	61	60	71	44	56	0
190569	111651	47	GK	65	65	68	61	64	70	42	66	0
190634	896	52	CB	65	70	65	43	53	53	64	70	0
190658	378	126	RB	65	68	75	35	63	48	60	64	0
190674	614	18	RM	65	74	77	52	61	68	42	50	0
190724	819	21	ST	65	71	78	59	45	64	41	67	0
190793	13	44	CAM	65	76	71	66	57	66	40	62	0
190865	689	95	RB	65	63	74	54	62	62	64	59	0
191066	38	21	CDM	65	76	65	56	61	64	65	66	0
191082	269	13	CB	65	71	74	25	55	48	68	68	0
191207	378	18	LB	65	73	76	58	68	64	64	57	0
191212	112217	39	CDM	65	70	68	59	65	62	65	66	0
191218	688	70	CB	65	65	53	39	45	58	68	68	0
191252	29	21	LM	65	72	82	54	61	68	52	62	0
191627	110724	7	CAM	65	74	60	56	65	68	43	53	0
191662	1473	167	CDM	65	70	71	65	59	65	68	80	1
191673	1478	167	CM	65	65	54	57	62	63	61	63	0
191678	981	167	LW	65	66	80	53	60	67	49	51	0
191679	983	167	CB	65	65	68	31	56	50	67	59	0
191842	111674	183	RB	65	68	88	60	67	62	65	57	1
191911	1475	167	CF	65	69	90	51	41	74	40	58	1
191922	111588	167	CM	65	65	73	50	66	66	64	62	0
191944	981	167	CM	65	65	70	61	65	65	60	64	0
192027	110913	18	RB	65	69	74	37	60	63	64	62	0
192101	1439	46	CB	65	68	50	25	49	47	69	70	0
192118	1747	7	CAM	65	71	63	63	64	64	62	65	0
192285	298	133	ST	65	65	73	63	59	70	38	53	0
192308	1478	54	ST	65	65	71	62	60	63	48	71	1
192316	920	36	GK	65	74	67	61	60	72	23	64	0
192473	88	14	ST	65	68	72	60	51	60	47	70	0
192540	142	14	RM	65	66	79	47	62	65	40	54	0
192548	693	95	LM	65	67	71	57	62	68	49	58	0
192756	312	40	CDM	65	73	69	59	71	68	60	58	0
193011	1943	14	CB	65	74	61	29	50	44	66	69	0
193105	64	18	GK	65	84	65	64	64	68	54	67	0
193238	101097	55	CB	65	66	63	50	52	63	68	72	1
193302	1902	37	GK	65	67	68	63	62	69	59	62	0
193303	1939	50	RB	65	72	69	44	68	65	66	64	0
193304	1873	37	RB	65	68	72	46	54	57	70	62	0
193315	691	18	ST	65	64	65	63	52	63	41	64	0
193361	1837	27	CAM	65	76	69	58	66	66	59	59	0
193421	2023	45	CAM	65	68	63	63	67	67	45	52	0
193427	110569	18	CAM	65	74	73	60	62	69	46	56	0
193467	571	45	CB	65	66	59	27	60	54	66	66	0
193808	1893	54	CDM	65	67	58	46	66	61	65	67	0
193956	1797	14	LM	65	72	71	63	62	63	59	52	0
194059	1873	37	CM	65	72	47	56	66	68	53	58	0
194080	31	45	CB	65	75	53	30	37	35	67	71	1
194102	200	27	CM	65	75	72	53	63	62	67	67	0
194163	1913	17	LB	65	68	70	36	62	57	66	70	0
194202	72	18	CB	65	74	52	29	37	38	67	72	1
194319	1939	14	ST	65	73	77	67	63	67	43	58	0
194349	70	18	RW	65	73	90	52	57	67	48	53	1
194958	112427	195	CM	65	70	73	64	67	69	57	54	0
194979	744	38	LB	65	70	75	50	62	67	63	60	0
195148	271	20	ST	65	69	64	63	45	65	44	56	0
196153	101101	56	RB	65	64	81	47	65	69	64	60	0
196906	1909	26	CB	65	69	56	31	40	48	66	64	0
196932	1	18	ST	65	80	78	55	38	57	44	74	1
196941	10	14	ST	65	70	81	59	50	70	42	58	0
196991	1747	136	CDM	65	71	69	52	62	66	65	67	0
197079	160	21	CB	65	69	65	31	52	34	67	68	0
197164	111065	95	CAM	65	79	74	56	63	67	50	51	0
197231	1744	136	ST	65	82	74	62	53	65	47	68	1
197307	112407	126	CDM	65	68	74	59	66	64	65	58	0
197359	82	133	CM	65	65	81	52	60	71	36	54	0
197689	2038	27	GK	65	73	69	60	50	72	30	60	0
197741	1039	60	CM	65	65	73	59	70	68	53	61	1
197775	110745	20	LM	65	71	85	59	59	71	43	65	1
197983	433	46	RB	65	67	72	40	57	66	63	62	0
197984	111277	46	ST	65	65	68	58	49	60	42	68	0
198070	10029	21	RM	65	72	71	64	62	67	53	56	0
198276	1750	7	CB	65	72	71	47	60	47	65	65	0
198281	111144	95	ST	65	65	79	62	53	62	49	64	0
198288	111928	95	RB	65	67	79	56	64	67	65	58	0
198641	269	13	ST	65	75	64	63	43	58	45	69	1
198731	1456	36	LW	65	74	72	58	50	74	43	51	0
198743	226	38	CAM	65	73	58	64	69	64	54	43	0
198826	110741	27	CB	65	66	63	35	51	46	67	70	0
198970	111271	117	CB	65	70	59	37	44	44	67	72	0
198998	111396	195	LB	65	65	73	48	65	64	67	57	0
199199	110710	45	LB	65	72	74	36	54	58	64	64	0
199238	981	167	CB	65	71	82	36	43	46	69	68	1
199339	110178	21	GK	65	73	65	59	71	67	53	66	0
199378	210	18	ST	65	72	68	63	49	61	42	70	0
199393	1813	18	CB	65	75	54	42	61	54	64	70	1
199409	472	45	CB	65	72	71	31	59	72	62	66	0
199413	503	21	LM	65	70	73	63	61	68	41	56	0
199419	294	18	LM	65	71	72	54	66	64	48	43	0
199456	15005	18	ST	65	68	59	65	57	68	41	76	0
199510	1952	21	ST	65	63	49	62	49	55	44	74	1
199520	112237	27	CDM	65	64	69	56	64	63	61	64	0
199530	112237	27	ST	65	67	67	62	53	61	45	74	1
199551	254	4	CB	65	68	70	37	45	49	62	76	1
199568	246	22	GK	65	72	66	57	69	75	59	60	0
199569	111070	83	ST	65	78	71	61	54	63	45	73	0
199577	110704	45	CB	65	76	60	39	60	54	66	68	0
199598	100831	45	CDM	65	66	62	56	57	55	66	60	0
199689	101116	83	ST	65	72	73	63	51	62	39	69	0
199780	31	21	ST	65	69	74	63	55	63	46	69	0
199837	434	47	LB	65	70	75	45	61	59	63	64	0
199866	1901	133	CM	65	71	49	64	62	65	69	66	1
199897	25	21	CDM	65	71	59	47	66	61	64	59	0
199915	1808	14	CB	65	74	54	31	50	54	66	64	1
200151	100087	7	ST	65	72	77	60	61	67	37	56	0
200152	100087	7	LM	65	71	75	59	64	70	37	46	0
200201	1915	34	LB	65	73	74	51	65	68	63	67	0
200276	1905	129	CDM	65	71	67	45	64	67	66	64	0
200312	1938	14	ST	65	63	82	59	45	61	39	70	0
200422	100632	34	LW	65	72	84	62	60	66	38	65	0
200425	100634	34	RB	65	71	58	43	60	59	64	66	1
200441	1807	18	LM	65	72	90	56	60	66	59	64	1
200607	33	21	CB	65	71	69	30	51	46	65	64	0
200981	111993	27	LW	65	71	88	59	55	62	44	65	1
201061	246	34	LW	65	77	86	65	55	67	39	66	1
201083	1871	37	RM	65	69	77	59	56	70	46	67	0
201179	110556	27	GK	65	70	68	62	54	72	25	62	0
201202	110929	140	CB	65	65	77	48	65	67	63	64	0
201302	100804	34	ST	65	72	90	61	55	70	48	60	1
201313	110912	27	CF	65	73	75	62	60	65	43	56	0
201380	614	108	ST	65	76	69	64	62	65	41	65	0
201391	110734	27	CM	65	65	68	46	69	63	56	52	0
201409	2038	27	CM	65	65	74	55	66	65	59	64	0
201514	10030	21	ST	65	76	77	63	46	70	35	56	0
201523	70	18	RB	65	73	64	33	66	46	64	65	0
201870	101112	117	CDM	65	69	72	55	62	65	60	68	1
201990	448	45	LB	65	71	76	43	62	65	62	64	0
202052	1	14	ST	65	73	81	64	54	65	41	66	0
202276	29	21	ST	65	77	83	62	51	68	39	56	0
202325	10030	21	CM	65	65	77	55	64	71	56	48	0
202428	33	95	ST	65	71	83	63	57	68	40	67	0
202534	919	36	LM	65	69	72	66	54	78	42	52	1
202540	1906	34	CB	65	66	42	32	56	53	66	68	0
202600	670	117	CDM	65	65	72	51	57	52	68	74	0
202648	573	45	CM	65	72	61	41	66	62	51	44	0
202686	1804	68	ST	65	74	90	66	47	70	38	53	1
202802	1908	34	CM	65	82	76	54	61	67	60	70	0
202858	695	56	LW	65	76	88	60	57	75	47	56	1
202894	190	43	CM	65	77	72	48	66	64	64	63	0
202910	702	46	GK	65	71	59	57	59	76	31	72	0
202940	670	18	CAM	65	74	74	56	65	69	38	58	0
203128	57	18	CDM	65	73	71	28	55	50	66	65	0
203363	1465	36	CB	65	75	57	39	45	34	66	72	1
203377	1909	129	LW	65	75	73	62	56	70	41	58	0
203447	1904	34	ST	65	72	73	66	40	67	37	57	0
203464	1795	25	CB	65	76	56	38	57	54	64	70	0
203543	110749	43	CM	65	65	70	68	69	69	62	64	0
203619	112513	38	CB	65	65	63	36	43	53	65	72	0
203782	190	123	CM	65	75	80	48	68	69	47	42	0
203833	110596	21	LB	65	69	77	51	66	69	61	57	0
203835	1832	21	GK	65	68	63	65	59	63	33	71	1
203845	1915	34	LB	65	70	81	37	61	69	62	65	0
203850	254	4	CB	65	74	65	30	46	55	67	74	0
203979	1824	21	CDM	65	72	66	60	56	56	66	71	1
204137	165	21	LM	65	65	73	55	64	66	57	58	0
204250	1925	27	ST	65	76	67	60	41	54	49	70	0
204352	232	7	CB	65	79	66	32	55	41	66	66	0
204396	1915	34	RW	65	71	70	56	60	69	36	53	0
204485	1738	18	RM	65	75	82	55	56	73	32	44	0
204497	29	4	CAM	65	77	70	53	63	72	36	48	0
204638	29	21	CB	65	71	56	32	46	38	67	67	0
204651	1909	208	GK	65	73	68	55	66	74	59	61	0
204689	111821	101	ST	65	69	81	63	43	68	41	66	0
204813	254	43	GK	65	66	66	60	63	68	46	67	1
204847	3	14	RB	65	74	77	43	58	64	62	55	0
204884	219	18	LB	65	79	79	26	58	50	65	63	0
204920	111086	37	RB	65	69	68	47	60	60	69	62	0
204923	254	4	RM	65	77	89	68	57	72	36	57	1
205100	112218	40	GK	65	71	65	60	63	68	42	68	0
205186	17	52	GK	65	72	72	58	83	71	56	58	1
205363	206	27	CB	65	81	54	41	44	48	64	67	0
205377	57	18	GK	65	76	68	56	66	71	50	64	0
205599	711	37	ST	65	66	67	60	54	64	52	73	0
205693	57	18	ST	65	78	75	60	42	56	38	73	0
206022	320	46	CB	65	70	52	51	53	51	68	73	1
206152	101085	52	LM	65	66	70	57	75	64	36	57	1
206306	66	18	CM	65	78	75	34	68	68	62	41	0
206626	110734	46	ST	65	74	70	60	36	60	42	70	0
206629	111139	95	LW	65	70	79	61	55	66	61	67	0
206630	101112	82	ST	65	69	90	60	45	67	41	67	1
206656	110832	55	LM	65	73	75	52	69	60	62	67	0
207599	11	14	CB	65	79	58	31	53	53	62	72	0
207610	689	25	GK	65	70	68	63	66	66	47	65	0
207618	111277	46	CB	65	69	54	28	45	42	66	67	0
207651	239	7	CM	65	65	92	63	60	76	39	63	1
207741	1905	34	ST	65	68	70	60	50	60	40	66	0
207742	647	34	CAM	65	67	64	57	69	67	49	64	0
207780	110569	108	LB	65	68	71	39	60	59	64	59	0
208093	453	45	ST	65	74	70	61	47	66	38	62	0
208196	111327	55	CB	65	65	40	36	58	48	69	70	1
208230	280	22	CDM	65	80	71	64	67	67	59	62	0
208299	100765	40	CB	65	75	68	28	41	32	67	72	0
208322	1478	54	CM	65	65	75	62	61	69	43	52	1
208324	1819	18	LB	65	76	75	43	58	61	66	65	0
208374	29	95	ST	65	69	60	62	61	61	44	69	0
208684	111822	4	GK	65	69	66	64	60	68	41	66	0
208782	245	34	GK	65	76	68	58	64	69	41	67	0
208861	110569	18	CM	65	70	68	61	65	69	60	60	0
208918	112139	183	CB	65	66	57	26	30	29	70	74	0
208959	100409	39	RB	65	72	82	41	61	62	66	56	0
208965	607	183	CB	65	74	63	29	44	34	65	66	0
208994	111674	183	LM	65	66	75	61	60	73	39	48	0
209294	239	9	ST	65	65	63	64	46	57	42	68	0
209371	1914	34	RB	65	66	75	44	59	66	62	61	0
209381	378	18	ST	65	70	73	56	41	67	40	68	0
209411	111086	37	GK	65	69	73	52	56	72	41	66	0
209447	1904	85	RW	65	73	89	57	54	71	35	55	1
209544	485	54	CM	65	65	70	47	63	62	66	70	0
209553	112096	183	ST	65	70	80	59	39	66	45	63	0
209568	112393	164	CDM	65	65	62	46	62	57	65	65	0
209660	1915	55	RB	65	72	78	35	61	64	65	64	0
209662	100634	34	RW	65	70	86	58	55	68	37	54	1
209786	110930	140	LB	65	67	73	41	62	65	66	64	0
209874	110929	140	GK	65	70	68	65	71	68	65	61	1
209911	111264	147	RM	65	75	82	50	59	70	43	58	0
209958	110636	21	CB	65	74	64	26	44	54	68	62	1
209975	693	54	RM	65	64	71	58	66	67	47	44	0
210027	112139	183	RB	65	65	85	26	42	61	65	62	1
210314	165	51	ST	65	72	62	59	56	62	42	64	1
210405	1884	22	RB	65	76	76	46	66	62	62	54	0
210427	3	38	LM	65	70	71	59	64	69	46	50	1
210465	57	115	CB	65	71	67	25	43	38	69	67	0
210784	111050	52	CAM	65	67	69	57	63	68	43	49	0
210787	1855	52	CB	65	68	67	36	55	42	62	68	0
210831	231	7	CM	65	71	73	50	63	65	63	55	0
210891	433	117	CM	65	74	76	59	65	67	62	61	0
210897	229	110	CB	65	83	69	29	56	42	64	67	0
210903	605	183	GK	65	68	67	64	61	66	41	65	0
211101	450	45	GK	65	80	69	75	49	58	54	62	1
211214	573	103	LM	65	83	85	61	55	74	37	60	1
211284	301	54	RM	65	69	73	57	61	71	43	51	0
211489	110394	52	RM	65	75	82	50	62	72	41	45	0
211584	1908	117	CAM	65	79	79	53	56	72	44	48	0
211671	48	10	CDM	65	80	65	49	59	54	67	64	0
211930	100769	40	LM	65	73	66	48	67	66	50	51	0
212029	569	54	LM	65	78	76	55	65	74	43	52	0
212150	34	21	CAM	65	86	71	52	62	79	33	37	1
212212	32	21	CDM	65	74	66	47	62	63	63	72	0
212224	110089	60	LW	65	79	75	65	61	68	37	50	0
212225	110975	55	CB	65	83	61	35	48	51	66	78	1
212508	68	119	CDM	65	73	63	37	57	57	67	66	0
212577	1629	54	CM	65	65	70	54	70	71	53	47	0
212592	691	95	RB	65	76	82	46	58	64	67	76	0
212718	694	95	CAM	65	76	70	63	65	65	58	62	0
212977	171	21	CDM	65	79	65	52	64	60	62	63	0
213051	896	111	CDM	65	76	68	55	70	70	60	57	0
213099	14	168	GK	65	65	71	59	39	73	43	63	0
216341	1871	11	CB	65	66	56	37	47	48	65	71	1
4421	111399	42	CM	64	60	53	64	56	63	54	61	1
5208	64	18	GK	64	64	64	64	61	66	40	64	0
6665	69	18	GK	64	64	63	64	55	64	35	66	1
10457	112072	46	GK	64	65	63	61	50	62	30	68	1
11260	100805	25	CM	64	63	66	55	65	63	66	69	1
11430	142	14	CB	64	64	45	28	44	29	66	73	1
11495	1530	18	CB	64	64	29	26	58	43	67	70	1
13739	1798	14	CDM	64	64	50	61	60	63	67	80	1
14752	1919	42	CM	64	63	74	56	64	63	64	55	0
16261	691	95	GK	64	64	70	53	69	67	52	61	1
17954	689	95	GK	64	64	64	55	68	62	52	76	1
18708	1786	13	CM	64	64	67	58	68	65	64	62	1
18766	1889	24	CDM	64	67	59	47	58	58	72	69	1
19101	1945	50	LB	64	57	66	49	59	61	66	66	1
19324	94	93	RM	64	64	74	60	60	67	65	57	0
19376	88	14	CM	64	65	63	68	70	72	45	52	1
19400	1951	14	ST	64	64	55	63	57	58	45	70	1
19463	89	79	CB	64	64	51	36	46	41	66	72	1
20082	700	46	LB	64	61	78	48	60	62	64	61	1
20537	1893	38	RB	64	63	58	48	60	57	66	64	1
20761	432	46	RM	64	63	68	65	59	59	55	57	1
20776	111540	38	RB	64	63	68	48	66	66	64	60	1
21104	112267	46	LM	64	62	59	68	68	65	36	34	1
23823	702	46	CM	64	65	54	58	61	54	70	71	1
24846	111396	195	CM	64	64	69	67	65	63	55	65	1
31675	1456	36	CB	64	64	53	55	58	57	63	76	1
35179	900	47	CM	64	64	61	49	64	58	67	69	1
45082	472	103	LB	64	64	62	50	68	69	63	63	1
45580	417	36	CB	64	64	71	42	50	50	64	70	0
45758	112267	186	CDM	64	63	59	61	67	63	58	63	1
46807	1837	27	CB	64	64	66	41	63	60	66	62	1
47020	1914	7	GK	64	64	63	65	64	65	43	66	1
49511	299	36	CB	64	64	32	61	53	38	68	70	1
50509	14	14	CM	64	64	50	59	65	61	63	56	1
50952	212	18	CDM	64	64	55	60	64	63	61	62	0
51277	1925	14	CB	64	63	34	31	40	35	66	70	1
51471	1930	14	CM	64	58	60	61	66	62	56	59	1
52279	1447	13	ST	64	63	75	60	52	61	39	66	0
52521	112424	13	ST	64	64	74	58	59	62	61	68	1
52646	111083	37	RB	64	64	73	49	55	62	62	65	0
53073	110178	4	CDM	64	65	71	52	55	60	68	62	1
53101	1928	14	ST	64	64	50	66	50	48	43	66	1
53103	15048	50	CM	64	64	51	69	70	70	45	38	1
53544	1949	14	CM	64	62	53	48	64	58	57	60	0
53639	142	14	CM	64	64	61	62	65	64	61	62	1
53741	1801	14	LM	64	65	77	54	62	67	40	47	0
53756	1799	50	GK	64	64	66	65	59	67	51	58	0
53778	1924	14	ST	64	64	70	61	51	63	39	68	0
53832	8	14	CM	64	62	43	61	61	58	65	58	1
53924	1943	42	CM	64	64	53	54	60	55	66	57	1
54021	12	14	RB	64	64	70	44	55	57	65	70	0
100143	1750	7	RW	64	63	58	65	65	61	61	65	1
100585	3	133	CM	64	62	59	53	59	61	74	72	1
103735	1747	7	RB	64	64	65	47	56	59	64	65	0
104463	710	36	GK	64	64	64	63	64	69	35	56	0
104732	1807	14	CM	64	64	53	62	66	54	62	58	1
104742	1919	14	ST	64	64	66	60	45	56	47	74	1
105532	111086	37	CM	64	64	68	57	66	65	55	45	1
106431	874	37	CB	64	64	54	38	51	39	66	66	1
106436	874	37	CDM	64	63	60	53	60	62	66	60	1
107796	10030	21	CM	64	64	56	45	52	47	68	73	1
109910	181	42	RB	64	60	67	36	65	63	66	69	1
110843	100831	45	CDM	64	66	56	61	60	55	68	56	1
111238	294	18	CB	64	64	42	42	57	49	61	74	1
111328	1929	14	GK	64	65	62	64	68	64	39	61	1
112396	897	47	CM	64	64	51	60	61	61	63	66	1
112476	110069	45	CB	64	64	71	42	54	52	61	76	1
113564	260	45	LM	64	64	62	69	66	62	47	48	1
114356	900	47	GK	64	65	69	52	74	70	53	63	1
114960	15021	45	RB	64	64	87	53	61	65	60	57	1
118359	1480	42	ST	64	64	62	65	59	60	49	73	1
119689	97	50	ST	64	62	72	59	55	63	41	62	0
119723	3	82	CM	64	64	72	65	67	66	63	68	1
119814	110313	14	ST	64	63	74	59	50	69	44	63	1
120112	1870	46	CAM	64	63	47	57	66	64	55	46	1
122586	80	42	ST	64	61	65	57	61	63	58	67	1
122660	682	7	LB	64	63	64	63	66	61	64	58	1
130893	1808	13	GK	64	63	67	54	53	68	55	65	0
134881	217	18	GK	64	66	62	60	68	65	35	72	1
135883	1943	14	RB	64	66	69	43	62	57	67	55	1
135989	688	78	ST	64	64	67	65	43	66	39	62	1
136286	111588	167	ST	64	64	53	63	51	59	52	88	1
136445	981	167	LB	64	64	79	56	62	65	62	65	0
136556	1473	167	CAM	64	64	58	58	64	66	43	46	1
137163	112134	95	CDM	64	63	57	45	52	59	66	62	1
137206	111974	27	CB	64	68	46	38	45	42	66	68	1
137208	112487	27	CB	64	65	54	26	38	44	67	69	1
137317	1814	18	GK	64	64	65	58	62	67	48	69	1
137509	1949	42	ST	64	62	34	63	52	58	46	72	1
138098	111140	95	RB	64	64	68	63	62	63	64	67	1
138280	127	14	CB	64	62	68	39	58	59	65	68	0
138287	1937	14	CB	64	62	55	33	44	43	65	66	0
138296	698	95	ST	64	64	44	62	60	61	53	74	1
138421	434	47	CAM	64	64	70	64	64	59	49	48	1
138637	2023	45	CB	64	64	50	48	60	52	64	68	0
139454	112115	167	GK	64	64	66	62	65	65	36	65	1
139489	112679	83	CM	64	64	76	65	63	66	60	59	1
139728	682	7	CM	64	64	42	63	63	62	59	56	1
140307	143	42	CAM	64	63	60	58	59	68	35	50	1
140406	920	36	ST	64	63	72	57	53	74	54	67	1
140462	1813	136	CM	64	65	67	61	62	69	47	56	1
140596	209	51	CB	64	64	52	27	49	56	64	73	1
142273	1788	13	CAM	64	66	71	59	63	63	49	58	0
142532	896	47	GK	64	62	68	60	56	65	34	66	1
142747	110975	52	GK	64	62	64	68	62	62	31	64	1
144024	897	47	GK	64	63	68	57	62	72	31	57	1
145025	477	45	LM	64	68	60	64	70	61	48	49	1
145117	1855	45	CDM	64	64	54	49	58	50	67	60	1
145423	571	45	GK	64	65	63	71	56	64	42	63	1
145627	463	45	CB	64	64	51	40	56	44	66	68	1
