id	team	nation	pos	rating	potential	pace	shooting	passing	dribbling	defending	physical	rare	strength	ballcontrol	shotpower	skillmoves	fkaccuracy
200292	3	14	CM	64	75	65	51	67	67	66	60	1	63	71	71	1	67
200429	100081	7	ST	64	77	91	62	51	67	33	56	1	38	63	65	2	66
200488	190	46	ST	64	64	66	60	42	57	47	73	1	73	57	60	3	42
200512	1873	81	CB	64	64	67	40	33	42	60	70	1	70	42	40	2	33
200532	1750	7	LW	64	68	74	55	58	69	53	40	1	43	63	59	1	51
200534	1750	7	CDM	64	68	64	42	59	54	66	66	1	72	63	56	1	45
200546	111393	52	ST	64	64	66	62	50	68	39	56	1	57	65	62	1	59
200574	1474	167	CB	64	67	67	34	36	33	66	74	1	71	34	33	1	33
200673	897	10	CB	64	63	44	44	53	44	67	74	1	85	54	68	1	20
200734	110710	45	GK	64	68	63	66	68	65	59	61	1	68	24	35	0	25
200820	1793	14	LB	64	78	83	54	58	66	40	41	1	51	67	67	2	63
200998	112225	22	CB	64	71	62	30	50	54	62	64	0	69	56	49	1	32
201049	1746	27	CB	64	73	54	36	46	46	64	72	1	72	50	52	1	22
201079	112237	27	RB	64	72	83	54	61	61	62	60	1	68	60	69	2	60
201112	110745	37	GK	64	68	62	60	58	70	46	67	1	57	25	25	0	25
201208	111651	70	CB	64	74	51	31	50	44	65	69	0	81	56	70	1	39
201229	1750	103	ST	64	72	78	61	39	69	38	61	1	77	70	72	1	44
201285	1463	13	ST	64	73	67	64	45	62	40	59	1	61	68	71	1	55
201301	272	13	CB	64	71	60	38	39	49	65	69	0	78	56	57	1	27
201368	100805	42	CM	64	74	72	64	63	67	53	61	1	70	70	72	2	66
201389	110364	27	LB	64	74	83	53	55	63	61	56	1	68	64	80	1	50
201429	1719	54	CM	64	64	61	56	63	66	66	68	1	68	66	56	3	63
201873	111651	95	GK	64	69	67	62	65	68	38	63	0	70	25	23	0	25
201886	110231	140	CB	64	76	75	51	59	51	65	64	0	73	55	52	1	59
201895	691	60	LM	64	74	79	59	55	71	36	48	1	48	69	69	3	50
201967	922	36	LW	64	75	76	52	46	74	46	48	1	57	74	65	3	32
202002	64	18	CB	64	76	57	31	50	49	64	70	0	69	51	55	1	23
202011	1841	36	CB	64	67	56	55	58	56	63	73	1	76	64	81	1	77
202075	698	95	RB	64	69	84	53	57	62	64	63	1	63	58	64	1	44
202106	110178	21	LM	64	70	76	60	65	69	58	61	1	67	67	75	1	69
202107	111239	95	CDM	64	71	67	46	62	66	64	59	0	66	66	63	1	52
202113	1958	14	RM	64	70	86	53	62	66	54	60	1	66	60	62	2	41
202160	2007	7	CM	64	72	70	53	59	65	62	58	0	70	68	62	1	50
202199	1794	14	GK	64	75	71	60	48	70	48	61	1	54	22	28	0	25
202211	691	95	CB	64	65	56	55	53	57	65	71	1	70	56	62	1	50
202215	688	95	GK	64	67	67	64	59	64	47	67	1	71	34	32	0	25
202217	112134	95	CM	64	68	70	59	65	70	62	52	1	59	64	65	3	57
202243	698	95	CDM	64	63	64	58	66	62	64	68	1	70	62	64	1	66
202263	700	36	CDM	64	71	71	62	64	61	68	70	1	82	63	74	1	47
202296	981	167	ST	64	69	74	61	54	65	42	64	0	70	65	62	1	53
202400	1871	54	CAM	64	66	70	59	55	70	51	60	1	59	65	63	2	60
202408	1919	14	CB	64	69	62	30	32	34	65	72	1	83	49	41	1	24
202430	110147	83	RM	64	76	78	55	59	67	39	64	0	61	67	61	2	53
202513	110734	27	CB	64	64	64	34	46	46	66	70	1	70	46	34	2	46
202518	2045	4	LM	64	71	75	67	51	72	49	49	1	72	68	73	3	57
202541	467	45	CAM	64	75	66	52	63	72	38	49	1	57	76	49	2	67
202560	1903	34	LW	64	72	75	61	59	65	45	56	0	61	64	70	2	55
202607	110913	15	CB	64	65	40	33	49	29	66	68	1	82	43	59	1	24
202654	110749	51	LB	64	63	69	44	36	45	72	65	1	79	47	70	1	34
202659	1439	46	ST	64	72	77	57	59	68	32	45	1	47	70	66	1	56
202711	203	27	CM	64	64	70	52	61	63	62	66	0	66	63	52	3	61
202715	467	45	ST	64	70	55	58	41	49	50	78	1	90	51	74	1	46
202751	1823	97	CM	64	64	68	60	68	68	36	62	1	62	68	60	3	68
202795	1938	140	LB	64	71	78	29	56	54	67	68	1	72	57	49	1	25
202886	2	47	GK	64	64	67	64	73	60	40	62	1	62	60	64	3	73
202919	111140	117	RW	64	68	82	49	58	67	54	56	1	56	61	60	2	59
202952	981	167	RB	64	70	76	50	56	62	65	72	1	77	62	40	1	52
202959	982	167	CM	64	67	67	69	66	62	64	68	1	71	60	82	1	61
202994	110765	167	RW	64	67	69	61	59	63	42	63	0	63	65	62	1	56
203024	111393	45	CDM	64	68	65	47	64	60	53	53	0	60	68	62	1	55
203048	4	14	RB	64	76	72	49	59	63	64	58	0	61	60	64	1	34
203069	94	14	CM	64	72	69	54	62	57	63	55	0	66	67	67	1	46
203127	57	144	CM	64	75	76	53	65	71	55	51	1	67	69	57	2	65
203160	159	21	CB	64	64	59	31	48	36	65	69	0	71	44	45	1	22
203264	8	14	CB	64	70	60	29	51	48	64	66	0	72	62	38	1	25
203445	110500	21	RB	64	69	67	39	59	63	63	65	1	78	64	64	1	44
203458	896	47	CB	64	78	71	40	62	60	66	71	1	83	62	65	1	52
203585	15021	45	LB	64	64	74	32	53	49	66	62	1	71	56	41	1	39
203754	10030	21	CM	64	64	64	61	64	61	64	68	1	68	61	61	3	64
203889	64	18	ST	64	70	79	61	51	65	36	71	0	64	62	71	1	40
203971	212	18	LM	64	65	68	54	65	62	51	51	1	69	65	54	2	67
204043	256	4	RB	64	70	72	53	58	66	63	63	1	71	71	66	1	47
204098	159	34	ST	64	74	70	62	60	76	36	53	1	50	78	65	3	53
204145	112512	37	LB	64	63	77	55	61	63	53	61	0	65	55	69	1	54
204350	110724	19	LM	64	72	73	63	62	69	39	61	1	62	69	67	1	62
204405	694	57	CB	64	64	62	25	39	62	66	66	1	66	62	25	3	39
204468	165	21	LM	64	70	68	59	62	66	52	56	0	68	68	68	2	54
204496	1893	21	CB	64	71	49	42	55	41	66	59	1	89	48	53	1	39
204509	346	14	ST	64	76	79	59	43	65	45	66	1	83	63	65	2	54
204612	298	36	CM	64	73	67	62	62	68	59	58	1	67	68	65	1	66
204665	101112	95	CB	64	64	59	30	48	36	64	66	1	66	36	30	2	48
204676	744	38	CM	64	76	70	57	65	66	53	53	1	58	68	71	1	76
204684	1904	34	CM	64	68	68	61	48	64	38	68	0	71	67	64	1	47
204685	1747	7	CDM	64	74	79	53	59	60	65	71	0	82	62	65	1	44
204688	111821	4	CAM	64	73	67	60	63	66	54	55	1	71	71	65	2	56
204782	9	21	ST	64	77	75	60	45	72	34	51	1	43	69	56	2	41
204858	2023	45	RM	64	68	84	56	56	61	43	58	1	62	56	75	1	44
205070	461	45	CM	64	72	64	59	70	63	51	56	1	56	73	62	1	63
205096	175	21	CB	64	73	54	33	51	55	64	65	0	74	61	56	1	28
205158	448	45	ST	64	77	79	59	40	70	39	52	1	48	63	56	1	53
205212	100879	45	RM	64	71	81	61	57	66	38	42	1	36	62	62	2	73
205243	210	126	CB	64	72	62	29	41	35	64	72	1	78	39	43	1	33
205351	1934	14	LM	64	76	74	60	63	70	40	44	1	33	66	63	2	74
205455	111239	21	GK	64	72	69	60	63	68	37	58	1	54	25	26	0	25
205465	919	4	ST	64	67	64	67	52	62	37	58	1	64	65	76	1	36
205491	1970	83	CM	64	76	68	64	66	66	49	60	1	62	68	77	1	78
205556	110915	44	CB	64	76	65	32	46	43	62	65	1	66	45	44	1	31
205644	112487	27	RW	64	74	75	59	53	68	37	52	1	59	63	63	2	39
205672	1903	34	CB	64	69	63	30	44	46	65	72	1	73	63	41	1	32
205701	472	9	ST	64	64	72	66	53	61	40	63	1	63	61	66	3	53
205720	111974	27	LB	64	70	73	36	53	58	64	66	0	69	68	67	1	40
205845	236	38	CB	64	77	63	36	47	43	64	73	1	69	55	49	1	37
206041	111706	52	ST	64	72	68	58	39	55	45	69	1	74	58	76	1	49
206110	1877	52	RM	64	72	71	51	59	72	38	48	1	56	72	66	2	42
206124	110929	148	CM	64	68	69	42	64	68	66	58	1	68	68	48	1	38
206157	696	120	CDM	64	60	64	46	55	49	62	69	0	76	59	54	1	31
206209	28	21	LB	64	75	80	48	62	70	62	47	1	48	72	58	2	55
206492	1814	136	ST	64	69	76	61	59	69	35	61	1	50	62	63	1	52
206549	111139	95	GK	64	64	65	64	56	69	45	65	0	63	24	22	0	25
206603	689	95	CDM	64	65	77	46	58	62	60	58	0	49	61	48	1	47
206631	691	95	CM	64	70	59	61	68	66	51	50	1	49	67	73	2	60
206635	688	95	RM	64	69	67	65	60	67	53	56	1	57	68	75	2	67
206651	479	45	CAM	64	72	67	61	56	57	55	46	1	52	64	73	1	68
206662	695	95	CB	64	71	56	27	44	44	65	66	1	79	54	39	1	24
207427	687	95	GK	64	70	69	60	71	69	48	62	1	77	21	25	0	25
207502	418	36	LB	64	64	89	42	56	71	64	53	1	60	60	46	2	41
207512	693	95	CB	64	65	54	26	39	44	67	69	1	73	41	34	1	21
207554	700	46	CM	64	68	71	61	61	67	41	50	0	58	70	74	1	54
207614	694	95	LM	64	66	82	60	56	64	40	60	1	64	63	68	2	48
207629	697	95	ST	64	77	75	66	58	71	47	60	1	56	66	72	3	68
207635	101104	56	CM	64	64	87	58	55	71	39	41	1	41	71	58	3	55
207659	254	4	LM	64	69	82	62	57	72	41	67	1	74	66	66	2	30
207849	111140	95	CB	64	68	77	26	39	34	66	74	1	91	34	38	1	20
207877	1715	61	LM	64	77	86	55	46	72	38	64	1	58	78	64	2	52
207961	647	34	ST	64	67	50	59	36	53	43	77	1	88	58	70	1	25
208018	1906	17	CB	64	72	63	42	60	55	64	67	0	77	55	65	1	31
208045	100634	129	RW	64	75	72	65	55	74	43	57	1	73	75	80	3	70
208120	31	37	ST	64	74	63	60	44	61	39	68	1	73	63	65	1	47
208141	110741	54	CM	64	74	64	50	64	65	59	56	0	70	64	56	2	50
208144	111540	27	CM	64	64	69	55	62	70	40	46	1	46	70	55	3	62
208158	1876	52	ST	64	74	62	64	40	64	38	64	1	67	68	70	2	47
208309	232	7	CDM	64	75	76	41	57	59	65	66	0	71	63	66	1	40
208448	320	46	LM	64	75	74	64	57	72	36	50	1	61	74	73	2	61
208451	433	46	CM	64	76	71	59	65	71	55	54	1	60	72	62	2	59
208488	1831	10	CB	64	74	75	29	47	48	64	68	0	72	56	51	1	22
208521	682	18	CB	64	65	51	31	46	33	66	69	1	82	42	57	1	34
208730	550	27	LM	64	68	73	56	61	67	57	54	0	65	67	68	1	52
208731	550	21	CDM	64	66	58	41	60	55	67	61	1	74	64	56	1	42
208805	1906	7	CB	64	64	73	36	66	60	64	62	1	62	60	36	3	66
208917	112139	183	RB	64	67	90	27	65	65	64	62	1	75	61	27	2	33
209212	112395	97	CB	64	63	51	38	30	33	66	77	1	90	26	66	1	66
209264	919	36	ST	64	81	83	58	39	61	37	52	1	59	68	73	1	28
209276	605	183	GK	64	64	63	63	66	66	47	67	1	80	24	25	0	25
209287	110704	103	ST	64	77	90	57	52	61	41	70	1	71	59	74	2	32
209378	1914	34	LB	64	65	69	56	63	63	62	65	1	62	66	74	1	76
209453	110746	37	RB	64	65	78	54	64	63	61	70	0	74	59	59	2	40
209498	567	54	CB	64	76	44	31	41	30	64	69	0	75	35	52	1	29
209535	620	14	CB	64	65	54	35	42	51	64	70	0	73	56	41	1	29
209551	112096	183	LB	64	70	88	44	59	67	62	71	1	71	66	51	1	40
209561	112390	183	CB	64	68	75	37	51	59	66	63	1	74	62	39	1	30
209569	112390	183	LM	64	71	76	52	71	68	53	50	1	67	70	59	2	40
209739	159	21	CDM	64	66	68	50	60	60	64	65	0	73	57	56	1	44
209767	1908	34	ST	64	64	72	60	54	69	48	63	1	63	69	60	3	54
209839	1915	34	CB	64	72	67	52	66	59	63	62	1	65	63	60	1	44
209846	25	21	LB	64	74	71	34	61	60	63	60	0	76	64	60	1	60
209992	162	21	LM	64	72	73	64	61	68	56	54	1	53	65	74	2	63
210007	191	54	CB	64	79	63	41	55	60	59	76	1	74	69	71	1	60
210021	166	21	CAM	64	77	73	52	57	70	42	44	1	48	73	57	2	45
210110	110710	45	CB	64	74	71	37	50	49	61	70	0	75	56	55	1	38
210133	112387	183	CDM	64	66	64	39	56	60	66	71	1	82	65	50	2	34
210138	112387	183	RM	64	66	76	53	65	65	53	67	1	72	64	70	2	38
210140	112387	183	GK	64	64	65	63	61	67	50	62	0	79	24	22	0	25
210205	650	92	CDM	64	67	71	43	61	62	65	62	0	70	62	67	1	36
210237	165	21	LM	64	77	75	52	61	73	37	52	1	48	73	56	2	61
210414	110749	37	CB	64	64	69	42	58	54	65	60	0	60	54	42	2	58
210488	247	34	CM	64	72	67	57	71	67	61	60	1	61	71	64	1	52
210566	200	54	ST	64	64	66	62	62	66	35	51	1	51	66	62	3	62
210583	1824	21	CAM	64	78	70	58	60	70	34	48	1	44	69	64	1	68
210648	110374	111	CB	64	75	34	28	38	42	62	68	1	80	49	27	1	34
210742	1439	46	CM	64	77	68	63	61	62	56	56	1	62	64	76	1	64
210826	571	55	LW	64	73	80	62	58	71	36	56	1	56	65	64	2	52
211178	110929	148	CF	64	68	83	55	51	71	37	49	1	54	77	51	2	28
211741	159	21	CDM	64	67	66	45	62	60	62	60	0	57	64	62	1	43
212139	694	95	LB	64	72	78	34	60	61	63	61	0	69	60	42	2	34
212346	110765	167	CAM	64	70	70	61	62	64	38	56	0	63	64	65	2	68
212722	111144	95	RB	64	82	89	52	58	65	62	59	1	70	65	72	2	27
212728	111139	95	CM	64	64	84	51	60	64	54	50	1	50	64	51	3	60
212883	710	117	CB	64	80	71	52	68	67	60	70	1	82	65	58	1	31
213305	432	46	ST	64	67	61	63	53	64	43	62	1	86	64	68	2	58
213428	694	95	GK	64	71	68	61	59	70	48	61	1	76	25	23	0	25
213439	111651	70	CM	64	71	68	59	61	65	46	49	0	53	65	62	2	64
213648	21	13	CM	64	81	63	57	65	67	55	59	1	74	71	66	2	69
214594	111651	52	CDM	64	78	78	56	63	63	63	60	0	70	72	68	2	65
215609	647	34	ST	64	63	59	59	44	59	38	68	0	67	63	61	1	24
215618	1902	34	RB	64	76	74	37	64	63	64	61	0	68	68	54	1	29
215942	647	34	CDM	64	68	60	43	64	64	62	58	0	65	65	55	1	49
216193	100632	34	CB	64	68	61	30	49	47	63	67	0	83	59	41	1	26
216228	650	34	LW	64	64	76	63	57	67	40	48	1	73	62	82	2	48
216281	162	8	RB	64	69	73	46	63	62	62	61	0	65	63	60	1	44
216289	1903	34	CM	64	72	64	58	67	61	57	53	1	52	67	62	1	48
216377	175	21	ST	64	70	63	60	43	53	42	68	1	84	58	72	1	28
216793	1905	18	ST	64	69	63	58	42	59	52	72	1	90	61	61	1	33
217873	301	28	ST	64	69	69	62	38	63	45	68	1	62	55	63	1	61
163855	1800	14	CDM	64	64	70	49	61	56	64	57	0	71	58	59	2	59
203498	110089	40	ST	64	74	60	63	51	60	42	67	1	74	56	67	1	52
139162	1862	47	CAM	64	65	70	57	63	68	54	55	1	62	67	66	2	51
882	688	95	CM	63	63	65	63	62	62	62	62	1	62	62	63	3	62
2151	111400	195	CM	63	63	64	61	62	63	53	67	0	67	63	61	3	62
2335	1799	14	ST	63	63	46	57	52	54	42	77	1	81	70	68	1	41
2837	15015	25	CM	63	63	42	59	71	64	65	74	1	74	64	59	3	71
4353	695	18	CDM	63	63	58	62	61	59	63	66	1	66	63	64	2	64
4394	1945	14	CM	63	63	54	60	66	65	58	55	1	67	65	71	2	71
5550	111766	7	ST	63	65	72	62	59	62	41	63	1	71	66	67	1	56
7873	1936	14	CB	63	61	39	32	34	29	67	74	1	86	37	53	1	20
8333	110069	45	CDM	63	65	32	54	62	47	66	60	1	81	61	69	1	58
8910	1792	14	GK	63	63	60	66	60	60	45	64	1	62	28	33	0	25
10884	112254	50	CM	63	61	53	58	63	56	57	64	0	75	63	69	1	50
11414	1949	14	LB	63	62	41	54	55	58	66	64	1	64	63	69	1	75
11787	1945	14	CB	63	63	47	31	44	56	64	69	0	71	62	35	1	33
11800	127	14	GK	63	63	65	58	60	67	56	66	1	63	33	25	0	25
13403	1790	25	ST	63	63	53	60	45	60	43	64	0	58	62	66	1	41
13761	100805	42	RM	63	62	67	45	60	64	47	59	0	63	61	58	2	53
15704	111400	34	CB	63	63	32	49	57	55	65	65	1	65	55	49	2	57
17051	101112	95	GK	63	63	60	63	68	60	58	73	1	73	60	63	3	68
17635	1905	34	RB	63	63	67	54	62	55	66	65	1	75	67	68	1	46
18916	111070	70	CB	63	63	60	43	62	57	63	60	0	60	57	43	3	62
19260	1750	24	CM	63	63	47	39	57	48	65	58	0	58	48	39	2	57
19332	1962	14	GK	63	63	62	65	67	61	56	66	1	72	22	25	0	25
19374	346	14	ST	63	62	61	62	53	61	43	67	1	60	61	61	2	61
19521	1935	14	ST	63	62	73	54	56	65	52	67	1	86	66	59	1	25
20543	1893	38	LB	63	62	63	46	62	61	63	58	0	59	63	64	1	44
30690	1445	181	CB	63	63	40	53	56	60	62	66	0	76	63	62	1	54
31834	1456	36	ST	63	67	61	65	51	55	53	81	1	82	65	73	2	50
32556	922	36	CM	63	60	68	67	60	63	50	68	1	62	67	68	2	70
40863	320	46	RB	63	62	54	51	64	57	64	60	0	73	62	66	1	53
41196	432	54	ST	63	61	45	58	50	56	43	64	1	84	62	65	2	40
45541	112424	13	CDM	63	63	64	62	55	62	65	53	1	74	61	73	1	61
45616	1904	23	LB	63	64	65	61	64	57	62	70	1	66	65	68	1	71
46746	694	95	RB	63	59	70	59	61	64	63	56	0	57	63	66	1	57
47854	1715	47	CM	63	63	59	53	60	55	67	63	1	63	55	53	2	60
48023	111373	4	ST	63	63	58	62	43	55	43	66	1	80	60	68	2	45
49573	111705	46	CM	63	63	61	58	69	59	61	60	1	70	61	77	1	68
50538	697	18	CM	63	63	72	60	59	66	53	47	0	47	66	60	3	59
50949	110569	18	ST	63	62	48	63	60	64	41	68	1	63	65	70	2	53
50959	1738	18	ST	63	60	71	61	61	65	42	74	1	70	61	63	2	55
52009	111928	14	LB	63	62	75	52	61	60	61	61	0	65	61	65	1	46
52305	111139	95	CM	63	64	66	68	64	64	57	60	1	60	66	79	2	68
53044	294	18	CDM	63	65	55	61	71	69	61	61	1	69	68	66	1	54
53751	1932	14	RB	63	62	50	40	58	51	64	66	0	69	57	37	1	58
53786	14	14	ST	63	63	67	62	59	64	43	80	1	80	64	62	3	59
100521	1936	42	CM	63	63	60	60	63	64	56	59	0	64	66	59	2	61
101411	506	21	GK	63	63	64	59	63	66	33	61	1	77	25	32	0	25
103581	97	25	RB	63	63	65	50	61	58	64	62	0	73	54	62	1	54
104472	300	36	LB	63	62	78	55	62	61	62	65	0	70	64	72	2	55
104737	357	25	GK	63	62	61	64	64	65	55	62	0	69	25	21	0	25
106364	100879	45	ST	63	63	34	59	39	48	46	78	1	92	58	76	2	32
111091	15021	45	LW	63	63	75	54	57	63	40	43	0	46	60	47	2	65
112243	294	18	ST	63	63	66	63	55	66	40	74	1	70	62	59	2	66
112293	1801	195	CB	63	62	69	34	58	58	62	68	0	71	55	35	1	23
112393	62	18	ST	63	65	41	68	52	59	41	71	1	74	59	71	2	69
112556	467	45	CDM	63	63	44	51	56	46	67	58	1	80	51	76	1	51
112920	2045	45	CB	63	59	39	33	46	38	63	63	0	74	35	55	1	32
116746	1813	18	GK	63	63	62	61	52	67	34	64	0	32	21	27	0	25
116917	210	18	GK	63	67	64	61	59	60	46	68	1	56	22	41	0	25
118662	1925	14	ST	63	61	58	61	60	59	48	64	0	76	61	62	2	55
120022	919	46	CB	63	62	64	59	63	57	64	64	1	72	55	72	1	65
122066	506	21	ST	63	62	41	64	49	52	46	65	1	93	62	79	1	42
136699	110765	167	GK	63	63	64	61	61	65	30	64	0	71	33	23	0	25
137200	1744	27	ST	63	63	56	62	51	57	43	69	1	72	60	65	2	60
137220	112225	27	CDM	63	63	59	49	67	54	60	60	1	54	69	75	1	36
137267	698	95	CDM	63	67	71	62	64	61	70	73	1	74	67	79	1	47
137278	111144	77	CM	63	63	60	63	58	65	63	66	1	70	66	73	2	63
137886	434	47	GK	63	63	58	63	64	68	59	62	1	62	68	63	3	64
138026	2007	7	GK	63	70	66	62	61	64	56	61	0	87	29	25	0	25
138153	1798	25	CDM	63	62	62	58	64	60	57	62	0	66	64	60	1	55
138783	1797	50	ST	63	63	76	60	45	61	43	65	0	61	62	56	2	62
138786	81	14	GK	63	64	64	61	55	66	54	62	0	76	28	21	0	25
138816	620	14	GK	63	65	61	62	60	66	31	61	0	43	34	25	0	25
139165	1032	83	GK	63	66	65	68	58	61	48	59	1	64	25	38	0	25
139301	1932	14	LB	63	63	62	40	63	61	60	58	0	60	63	42	1	56
139349	1804	14	CM	63	63	58	61	66	57	64	68	1	82	58	67	1	68
139393	983	167	RB	63	63	72	56	57	59	65	62	0	66	62	61	2	61
139420	2056	167	CB	63	63	39	32	38	48	65	69	1	69	48	32	2	38
139561	682	18	GK	63	63	63	63	58	63	25	66	1	66	63	63	3	58
139643	181	42	CDM	63	63	74	64	63	65	60	73	1	73	65	72	2	63
139829	57	18	LB	63	63	66	46	61	58	63	58	0	74	59	54	1	30
139865	111083	37	GK	63	63	67	50	59	63	21	72	1	67	31	25	0	25
140142	1882	83	GK	63	63	61	62	60	62	46	65	0	68	31	25	0	25
140210	1794	42	CB	63	64	42	34	48	50	62	68	1	75	52	46	1	32
140417	15048	14	CM	63	63	66	64	62	66	49	58	1	58	66	64	3	62
140507	142	42	RB	63	63	58	34	56	59	64	72	1	73	64	56	1	24
140618	239	208	RB	63	64	65	57	64	62	63	68	1	66	67	79	1	76
140975	1796	35	CB	63	65	50	32	50	46	64	69	0	79	57	47	1	22
142451	571	45	CM	63	66	69	70	71	67	40	50	1	51	72	58	2	77
142550	110745	43	CB	63	66	65	48	57	60	64	72	1	79	57	60	1	45
143073	110398	52	CB	63	63	48	34	47	51	60	73	1	77	61	55	1	33
144037	1920	47	CB	63	68	35	43	58	54	64	68	0	82	62	66	1	32
144086	898	29	CB	63	61	32	48	57	55	66	64	1	84	58	65	1	56
144727	15021	45	LM	63	62	59	61	71	61	46	50	1	61	61	72	1	71
145210	463	45	RM	63	63	72	59	58	63	42	51	0	58	62	62	1	54
145830	463	45	ST	63	63	66	55	50	61	45	64	0	72	62	72	2	46
146373	694	89	RM	63	60	75	60	60	62	57	71	1	80	60	71	2	39
146410	110831	45	CB	63	67	44	37	54	32	63	66	0	77	54	56	1	22
146462	110831	45	CB	63	62	41	41	49	38	65	68	0	68	42	59	1	48
146636	110831	45	GK	63	68	73	59	53	68	49	54	1	62	39	21	0	25
146956	571	45	CM	63	67	55	59	66	72	47	49	1	50	75	56	2	73
147440	100764	40	GK	63	63	68	66	56	58	56	65	0	78	26	34	0	22
147742	100764	40	CM	63	63	34	68	68	68	41	58	1	58	68	68	3	68
147817	100764	40	ST	63	63	59	61	62	66	46	61	1	61	66	61	3	62
148258	110234	40	CB	63	63	53	42	56	46	64	63	0	79	61	52	1	44
148572	874	37	CB	63	62	59	54	61	61	63	66	1	83	64	62	1	56
148697	112199	36	ST	63	64	76	59	46	62	47	66	0	68	63	64	2	43
148705	299	36	CM	63	62	71	71	61	66	60	74	1	66	68	74	2	69
148762	110746	37	CDM	63	63	76	62	63	64	55	47	1	60	61	61	2	60
149236	112409	27	ST	63	63	69	60	42	54	45	70	0	70	54	60	2	42
149257	111397	195	GK	63	63	66	58	64	61	58	65	0	69	25	35	0	25
150389	209	21	GK	63	67	65	62	57	68	26	60	1	83	33	21	0	25
150657	110569	18	CDM	63	63	56	43	56	47	67	64	1	80	55	73	1	41
150669	1813	18	ST	63	64	54	62	52	53	42	74	1	72	63	65	1	50
150761	1920	14	ST	63	63	67	60	52	60	43	68	0	63	63	66	1	33
151568	1447	13	CB	63	63	66	30	46	40	66	63	1	63	40	30	2	46
151648	1516	21	CB	63	63	69	43	57	60	63	63	0	63	60	43	3	57
151764	1443	13	LB	63	63	66	57	62	67	65	60	1	72	72	71	2	71
152456	1936	14	GK	63	63	64	58	47	67	52	62	0	56	26	28	0	25
152569	1841	36	RM	63	66	75	59	51	69	47	53	1	56	67	64	2	60
152620	1456	36	CM	63	66	69	50	58	67	58	63	1	67	69	62	2	62
152735	1794	25	CM	63	63	51	59	64	61	66	64	1	74	52	66	2	65
152907	97	14	RB	63	63	63	33	61	59	64	60	0	67	63	52	1	27
152933	1943	14	GK	63	63	61	62	64	64	52	67	1	58	32	37	0	25
153221	111087	37	CM	63	61	75	54	56	65	66	51	1	58	55	59	1	60
153267	379	18	CM	63	63	60	47	59	62	65	61	0	61	62	47	3	59
153275	58	18	GK	63	70	58	62	52	70	34	68	1	62	24	25	0	25
153282	694	95	GK	63	63	69	54	56	68	35	67	1	67	68	54	3	56
154442	110069	45	LB	63	63	74	59	61	60	61	60	1	58	62	81	1	62
155340	981	167	CB	63	63	50	38	51	48	61	78	1	78	48	38	2	51
155376	112115	167	CB	63	63	31	35	45	32	64	69	1	85	39	49	1	28
155525	271	13	CB	63	66	55	37	39	44	69	69	1	73	40	41	1	63
155567	710	13	RB	63	63	85	56	63	67	60	57	1	59	64	63	1	31
155621	112115	167	CB	63	63	80	50	61	56	62	58	0	58	56	50	3	61
155863	15021	45	CB	63	63	55	36	57	50	64	64	0	75	55	37	1	44
155871	1937	37	GK	63	68	68	61	61	64	59	60	1	75	25	23	0	25
155977	1926	42	CB	63	64	45	31	41	37	65	69	1	87	45	52	1	36
156321	1802	14	ST	63	62	45	59	51	62	49	73	1	97	69	54	1	41
156453	110178	21	ST	63	64	81	58	55	68	45	59	1	70	67	64	2	32
156786	101116	83	ST	63	63	95	49	57	64	53	48	1	48	64	49	3	57
157128	423	25	CAM	63	61	74	62	62	64	53	54	1	57	60	64	2	66
157279	15021	45	LW	63	63	76	67	58	62	41	49	1	37	60	62	1	71
157306	210	18	LM	63	67	66	48	63	62	63	60	0	70	67	67	1	56
157470	1802	14	CB	63	62	37	26	38	39	64	76	1	78	47	27	1	41
158228	144	15	RB	63	65	70	56	52	61	62	58	1	71	60	80	1	53
158268	1530	18	ST	63	64	59	61	44	55	43	70	0	76	63	66	2	50
158522	81	14	ST	63	63	70	63	57	57	50	63	1	63	57	63	3	57
158807	1443	13	CAM	63	64	82	49	43	68	39	32	1	47	61	56	1	22
158817	1881	83	CM	63	63	66	54	62	63	65	68	0	70	67	69	1	58
158859	503	21	GK	63	63	62	63	61	68	51	58	0	58	68	63	3	61
158912	1715	47	ST	63	65	55	61	56	60	52	70	0	78	65	67	1	45
159077	1926	42	LB	63	66	71	50	56	61	62	64	1	65	61	61	1	69
159160	1755	36	LB	63	63	73	66	65	64	61	58	1	65	70	76	1	72
159278	1744	27	LB	63	65	67	50	59	59	63	63	0	65	60	75	1	71
159495	15048	82	CB	63	63	49	28	39	40	64	70	1	90	52	50	1	25
159512	112020	27	CB	63	64	70	44	56	52	63	66	0	74	57	60	1	33
159599	1932	14	RB	63	64	84	36	60	64	63	64	1	67	65	56	1	42
162193	1937	25	CM	63	63	65	56	63	65	45	47	0	47	65	56	3	63
162342	1905	34	CB	63	61	48	37	58	40	64	67	0	71	49	50	1	25
162399	1841	36	LM	63	64	70	63	62	63	60	67	1	76	66	75	2	69
162417	1935	133	CB	63	64	68	40	43	44	65	70	1	81	39	50	1	27
162512	1958	42	RB	63	66	59	33	45	40	66	70	1	86	56	58	1	32
162899	110890	14	LB	63	63	62	47	61	61	63	60	0	67	63	58	1	66
163148	1794	14	LB	63	63	73	28	58	61	63	62	0	64	63	30	1	32
